Date,Time,Time Zone,Category,Item,Qty,Price Point Name,SKU,Modifiers Applied,Gross Sales,Discounts,Net Sales,Tax,Transaction ID,Payment ID,Device Name,Notes,Details,Event Type,Location,Dining Option,Customer ID,Customer Name,Customer Reference ID,Unit,Count,Itemization Type,Fulfillment Note,Channel,Token,Card Brand,PAN Suffix
2025-04-30,08:25:19,Arizona,Espresso Basics,Shaken espresso,1.0,Regular,,Whole,US$6.50,US$0.00,US$6.50,US$0.36,yVIYScJvJHNCB9lk7Vf9ijfeV,lKUMIMotB74Lq0ZvLjJ7a76QuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/yVIYScJvJHNCB9lk7Vf9ijfeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZOSBNCPYOLAYTMO46ISFFKCN,MasterCard,6063
2025-04-30,08:25:19,Arizona,Espresso Basics,Breve,1.0,Regular,,"Iced 24 oz, Brown sugar cinnamon",US$6.50,US$0.00,US$6.50,US$0.37,yVIYScJvJHNCB9lk7Vf9ijfeV,lKUMIMotB74Lq0ZvLjJ7a76QuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/yVIYScJvJHNCB9lk7Vf9ijfeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,M5LWFL5OCSRGZ32PUTG6ED6W,MasterCard,6063
2025-04-30,08:25:19,Arizona,Specialty Espresso,The Toasted Bean,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,yVIYScJvJHNCB9lk7Vf9ijfeV,lKUMIMotB74Lq0ZvLjJ7a76QuaB,Square Terminal 4334,"White Chocolate, Dark Chocolate, Toffee Nut + Marshmallow around the cup + topped with Toasted Marshmallow & Graham Cracker Crumbs",https://app.squareup.com/dashboard/sales/transactions/yVIYScJvJHNCB9lk7Vf9ijfeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,GLNYOLZQVEONR7YYMHXKG2VP,MasterCard,6063
2025-04-30,08:25:19,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Hot 16 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,yVIYScJvJHNCB9lk7Vf9ijfeV,lKUMIMotB74Lq0ZvLjJ7a76QuaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/yVIYScJvJHNCB9lk7Vf9ijfeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,MasterCard,6063
2025-04-30,08:12:25,Arizona,Specialty Energy Drinks,Smitten,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,m9tvSodzSldXCN0zVS30xS4eV,hipGlTvxDwZBFRKufedgwC7yuaB,Square Terminal 4334,Blue Base + Blueberry & Strawberry,https://app.squareup.com/dashboard/sales/transactions/m9tvSodzSldXCN0zVS30xS4eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,6KYTNTPOD2RGASM5NVI4ERZY,Visa,878
2025-04-30,08:12:25,Arizona,Espresso Basics,Americano,1.0,Regular,,"Iced 24 oz, Vanilla, Heavy cream",US$6.00,US$0.00,US$6.00,US$0.34,m9tvSodzSldXCN0zVS30xS4eV,hipGlTvxDwZBFRKufedgwC7yuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/m9tvSodzSldXCN0zVS30xS4eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZVIJ6RCCAAWVDHOYXXN3NLXZ,Visa,878
2025-04-30,08:10:28,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Iced 24 oz, Oat milk",US$7.50,US$0.00,US$7.50,US$0.42,KDhIgQ6BqCIgz3zYbFt4CZxeV,PZliA9MEccydkqugA9aF3cSAwaB,Square Terminal 4334,Brown sugar cinnamon & honey,https://app.squareup.com/dashboard/sales/transactions/KDhIgQ6BqCIgz3zYbFt4CZxeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,XEYD2S92X20DBHX1BKW7RVG2Z8,,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,MasterCard,192
2025-04-30,08:09:20,Arizona,Specialty Espresso,The Toasted Bean,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,sg9ZvujKV4A0kq1zxC24iyueV,T7l0VVEmPsrXJQMp53a3Qd0luaB,Square Terminal 4334,"White Chocolate, Dark Chocolate, Toffee Nut + Marshmallow around the cup + topped with Toasted Marshmallow & Graham Cracker Crumbs",https://app.squareup.com/dashboard/sales/transactions/sg9ZvujKV4A0kq1zxC24iyueV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,GLNYOLZQVEONR7YYMHXKG2VP,Visa,2643
2025-04-30,08:07:25,Arizona,Espresso Basics,Americano,1.0,Regular,,"Iced 24 oz, Oat milk",US$5.50,US$0.00,US$5.50,US$0.31,IGNdS5PPZDXPZtbRuL6rXQjeV,vnYcYzNHSdfzIOiSfN6ofSIQvaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/IGNdS5PPZDXPZtbRuL6rXQjeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZVIJ6RCCAAWVDHOYXXN3NLXZ,Visa,9361
2025-04-30,08:06:18,Arizona,Non-coffee,Chai Latte,1.0,Regular,,"Iced 24 oz, White chocolate, Oat milk, Vanilla CF",US$8.50,US$0.00,US$8.50,US$0.48,Eq6yiLppgsvwLi02vgu4Y20eV,f7wHdAdwvgzOCYkrHL6PNQdluaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/Eq6yiLppgsvwLi02vgu4Y20eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,WGHGEYYFXHXQLHDTLPMLKES6,Visa,2567
2025-04-30,08:04:41,Arizona,Non-coffee,Lemonade,1.0,Regular,,Lime,US$5.50,US$0.00,US$5.50,US$0.31,a7BWVubYreYbVmDnd5xWqRreV,RcSQERnntzdc5EmRLAAjQ122uaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/a7BWVubYreYbVmDnd5xWqRreV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,B43RVUUU6NNA6TZ6HHLVQSI3,Visa,6392
2025-04-30,08:04:41,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Iced 24 oz, Almond millk",US$8.00,US$0.00,US$8.00,US$0.45,a7BWVubYreYbVmDnd5xWqRreV,RcSQERnntzdc5EmRLAAjQ122uaB,Square Terminal 4334,"Chocolate, Banana, Hazelnut + topped with whip cream & choco drizzle",https://app.squareup.com/dashboard/sales/transactions/a7BWVubYreYbVmDnd5xWqRreV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,Visa,6392
2025-04-30,07:56:01,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, Half and half, Extra sweet",US$8.00,US$0.00,US$8.00,US$0.45,2vIymmRuPhzN9gkbX2g3lvseV,Tz3j3DF144hC6u6yFOqa3zaMvaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/2vIymmRuPhzN9gkbX2g3lvseV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,Visa,3971
2025-04-30,07:56:01,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,2vIymmRuPhzN9gkbX2g3lvseV,Tz3j3DF144hC6u6yFOqa3zaMvaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/2vIymmRuPhzN9gkbX2g3lvseV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,Visa,3971
2025-04-30,07:38:46,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Hot 16 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,g2N2dije8W7VLQXhd9f5ub7eV,tGwkU2lkv5zXNZCiuQlfXLhtvaB,Square Terminal 4334,"Chocolate, Banana, Hazelnut + topped with whip cream & choco drizzle",https://app.squareup.com/dashboard/sales/transactions/g2N2dije8W7VLQXhd9f5ub7eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,Visa,610
2025-04-30,07:38:07,Arizona,Non-coffee,Matcha Latte,1.0,Regular,,"Iced 24 oz, Whole",US$6.50,US$0.00,US$6.50,US$0.36,4CVYGtY6vNtPHFdlzj76Z3ieV,xOR7eBlgjoRw4K5BRHiIagRkuaB,Square Terminal 4334,Comes sweetened with vanilla unless specified,https://app.squareup.com/dashboard/sales/transactions/4CVYGtY6vNtPHFdlzj76Z3ieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,R7VXMAGF7K19M15DB4D2G24MVM,,,ea,1,Physical Good,,Toasted Bean Coffee,QDPHO3A4RSZT5VAWBHDUE2IP,Visa,1952
2025-04-30,07:38:07,Arizona,Espresso Basics,Shaken espresso,1.0,Regular,,"Vanilla, Oat milk",US$7.50,US$0.00,US$7.50,US$0.42,4CVYGtY6vNtPHFdlzj76Z3ieV,xOR7eBlgjoRw4K5BRHiIagRkuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/4CVYGtY6vNtPHFdlzj76Z3ieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,R7VXMAGF7K19M15DB4D2G24MVM,,,ea,1,Physical Good,,Toasted Bean Coffee,ZOSBNCPYOLAYTMO46ISFFKCN,Visa,1952
2025-04-30,07:38:07,Arizona,Espresso Basics,Shaken espresso,1.0,Regular,,"Vanilla SF, Oat milk",US$7.50,US$0.00,US$7.50,US$0.42,4CVYGtY6vNtPHFdlzj76Z3ieV,xOR7eBlgjoRw4K5BRHiIagRkuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/4CVYGtY6vNtPHFdlzj76Z3ieV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,R7VXMAGF7K19M15DB4D2G24MVM,,,ea,1,Physical Good,,Toasted Bean Coffee,ZOSBNCPYOLAYTMO46ISFFKCN,Visa,1952
2025-04-30,07:31:09,Arizona,Specialty Espresso,Grandma's Strawberry Pancakes,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,wmZM0Tf6GF1WyEfdyQMa306eV,dEh971Zu8989icPmoR4vqvf0uaB,Square Terminal 4334,"Maple Pancake, White Chocolate, Strawberry + topped with Strawberry Maple Cold Foam",https://app.squareup.com/dashboard/sales/transactions/wmZM0Tf6GF1WyEfdyQMa306eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,4AVZMQQHS939JC809HY944BWTC,Liliana Valencia,,ea,1,Physical Good,,Toasted Bean Coffee,FTJZC4O7MEVIXGKNYZIXVNIX,Visa,1595
2025-04-30,07:29:47,Arizona,Espresso Basics,Shaken espresso,1.0,Regular,,"Whole, Vanilla CF",US$7.50,US$0.00,US$7.50,US$0.42,3raMG21tVaHoJo44fwNgLrX65LHZY,tSYdO1JTgJ86yhj6mVYnHKVGUHQZY,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/3raMG21tVaHoJo44fwNgLrX65LHZY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ZOSBNCPYOLAYTMO46ISFFKCN,,
2025-04-30,07:24:29,Arizona,Specialty Energy Drinks,Stardust,1.0,Regular,,,US$7.50,US$0.00,US$7.50,US$0.42,A6L6k1MqVpbEmLdvyXaOROveV,nb6JtbPTCG9rxB0tUjI0OlDwuaB,Square Terminal 4334,Pink Base + Banana & Coconut + Edible Glitter + topped with Coconut Cold Foam & Edible Flowers,https://app.squareup.com/dashboard/sales/transactions/A6L6k1MqVpbEmLdvyXaOROveV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ALZN6J3VPV6LSUXAUYB6QZPY,Visa,6817
2025-04-30,07:24:29,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,A6L6k1MqVpbEmLdvyXaOROveV,nb6JtbPTCG9rxB0tUjI0OlDwuaB,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/A6L6k1MqVpbEmLdvyXaOROveV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,Visa,6817
2025-04-30,07:21:20,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, 1x shot, Whole",US$8.50,US$0.00,US$8.50,US$0.48,E83AK2VPU8WmlrzvFyL4QTkeV,1cVUPRkrIWEoBcZ0Lh9b3DZIuaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/E83AK2VPU8WmlrzvFyL4QTkeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,Visa,1529
2025-04-30,07:21:20,Arizona,Specialty Energy Drinks,Dreamsicle,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,E83AK2VPU8WmlrzvFyL4QTkeV,1cVUPRkrIWEoBcZ0Lh9b3DZIuaB,Square Terminal 4334,SF Red base with orange + topped with half & half,https://app.squareup.com/dashboard/sales/transactions/E83AK2VPU8WmlrzvFyL4QTkeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,BCXJJXOLXERR4MYLQNYPZRNL,Visa,1529
2025-04-30,07:20:08,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Iced 24 oz, Hot 16 oz, Almond millk",US$7.50,US$0.00,US$7.50,US$0.42,GPa31rT04NP7Yry1D3H6MJmeV,1uwXG05ZYsf4MMoCnC2mC547vaB,Square Terminal 4334,Brown sugar cinnamon & honey,https://app.squareup.com/dashboard/sales/transactions/GPa31rT04NP7Yry1D3H6MJmeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,ZSS05TTKVAYW39253NP75Q9RY4,Pamela Kratzenberg,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,Visa,609
2025-04-30,07:19:07,Arizona,Specialty Energy Drinks,East Valley,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,ahIK0P53q0TGqUCDq6WDX12eV,LdgEjt4QCKm6GnLkJQbQ1JvWvaB,Square Terminal 4334,SF Red base with cherry & lime,https://app.squareup.com/dashboard/sales/transactions/ahIK0P53q0TGqUCDq6WDX12eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,G8NRQ286V01XQP5HR9JD7XN5JC,,,ea,1,Physical Good,,Toasted Bean Coffee,74FQGVDU4XBI7SEMKIQSEP2P,MasterCard,6781
2025-04-30,07:14:14,Arizona,Non-coffee,Chai Latte,1.0,Regular,,"Iced 24 oz, Whole",US$6.50,US$0.00,US$6.50,US$0.37,MIf20mP4aSn5dCDi08cIlozeV,X9XzgvD9EvWmGPpbANeRWlh1uaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/MIf20mP4aSn5dCDi08cIlozeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,WGHGEYYFXHXQLHDTLPMLKES6,Visa,2105
2025-04-30,07:14:14,Arizona,Specialty Espresso,Cinnamoney,1.0,Regular,,"Iced 24 oz, Whole",US$7.00,US$0.00,US$7.00,US$0.39,MIf20mP4aSn5dCDi08cIlozeV,X9XzgvD9EvWmGPpbANeRWlh1uaB,Square Terminal 4334,Brown sugar cinnamon & honey,https://app.squareup.com/dashboard/sales/transactions/MIf20mP4aSn5dCDi08cIlozeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,Q4WJJLJZ4PCER4N42ZR54X2P,Visa,2105
2025-04-30,07:13:01,Arizona,Specialty Espresso,The Toasted Bean,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,8uEH94gmAv3Lbjr19a8gvMyeV,xuNvpBuwkuN08pqm4gbqHIXfvaB,Square Terminal 4334,"White Chocolate, Dark Chocolate, Toffee Nut + Marshmallow around the cup + topped with Toasted Marshmallow & Graham Cracker Crumbs",https://app.squareup.com/dashboard/sales/transactions/8uEH94gmAv3Lbjr19a8gvMyeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,GLNYOLZQVEONR7YYMHXKG2VP,Visa,8980
2025-04-30,07:11:44,Arizona,Specialty Espresso,The Toasted Bean,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,WZbJGxMJDDPYIBg1fhbbQY6eV,z9mG4BvpgNwlH0oGonPkf5ztuaB,Square Terminal 4334,"White Chocolate, Dark Chocolate, Toffee Nut + Marshmallow around the cup + topped with Toasted Marshmallow & Graham Cracker Crumbs",https://app.squareup.com/dashboard/sales/transactions/WZbJGxMJDDPYIBg1fhbbQY6eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,KF4RG0E10B1ZVVHBMBDQB0VBEC,,,ea,1,Physical Good,,Toasted Bean Coffee,GLNYOLZQVEONR7YYMHXKG2VP,Visa,8738
2025-04-30,07:11:44,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,WZbJGxMJDDPYIBg1fhbbQY6eV,z9mG4BvpgNwlH0oGonPkf5ztuaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/WZbJGxMJDDPYIBg1fhbbQY6eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,KF4RG0E10B1ZVVHBMBDQB0VBEC,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,Visa,8738
2025-04-30,07:11:44,Arizona,Non-coffee,Hot Chocolate,1.0,,,Whole,US$5.00,US$0.00,US$5.00,US$0.28,WZbJGxMJDDPYIBg1fhbbQY6eV,z9mG4BvpgNwlH0oGonPkf5ztuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/WZbJGxMJDDPYIBg1fhbbQY6eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,KF4RG0E10B1ZVVHBMBDQB0VBEC,,,ea,1,Physical Good,,Toasted Bean Coffee,TEV25NH7UW65IG7QQTHJJYPZ,Visa,8738
2025-04-30,07:11:44,Arizona,Specialty Energy Drinks,Peachy Keen,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,WZbJGxMJDDPYIBg1fhbbQY6eV,z9mG4BvpgNwlH0oGonPkf5ztuaB,Square Terminal 4334,"Pink Base+ Peach, Passionfruit & Mango + Edible Glitter",https://app.squareup.com/dashboard/sales/transactions/WZbJGxMJDDPYIBg1fhbbQY6eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,KF4RG0E10B1ZVVHBMBDQB0VBEC,,,ea,1,Physical Good,,Toasted Bean Coffee,TBIDD3UIISMAGT4IXJUJ3BDG,Visa,8738
2025-04-30,07:11:44,Arizona,Non-coffee,Arnold Palmer,1.0,Regular,,,US$5.00,US$0.00,US$5.00,US$0.28,WZbJGxMJDDPYIBg1fhbbQY6eV,z9mG4BvpgNwlH0oGonPkf5ztuaB,Square Terminal 4334,,https://app.squareup.com/dashboard/sales/transactions/WZbJGxMJDDPYIBg1fhbbQY6eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,KF4RG0E10B1ZVVHBMBDQB0VBEC,,,ea,1,Physical Good,,Toasted Bean Coffee,UQXOGDWIHVRKEB2OTR5W7FBD,Visa,8738
2025-04-30,07:09:28,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,ytcmXia0clSxFcm3B65ZNrheV,DvdBhlFP5nSa8rmSfmMnfHL2uaB,Square Terminal 4334,"Chocolate, Banana, Hazelnut + topped with whip cream & choco drizzle",https://app.squareup.com/dashboard/sales/transactions/ytcmXia0clSxFcm3B65ZNrheV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,VFH3HBVR6V7FN31EYV2T4300EC,,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,Visa,1830
2025-04-28,11:12:25,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,6VMn2J8NO3yXA2sIyeRPycteV,x00lbLLjN1mww63PJHYFfjRAuaB,Square Terminal 4334,"Chocolate, Banana, Hazelnut + topped with whip cream & choco drizzle",https://app.squareup.com/dashboard/sales/transactions/6VMn2J8NO3yXA2sIyeRPycteV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,RGHF88N8C11M6A68X4A5DF5N1G,,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,Visa,3918
2025-04-28,11:12:25,Arizona,Specialty Espresso,Grandma's Strawberry Pancakes,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,6VMn2J8NO3yXA2sIyeRPycteV,x00lbLLjN1mww63PJHYFfjRAuaB,Square Terminal 4334,"Maple Pancake, White Chocolate, Strawberry + topped with Strawberry Maple Cold Foam",https://app.squareup.com/dashboard/sales/transactions/6VMn2J8NO3yXA2sIyeRPycteV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,RGHF88N8C11M6A68X4A5DF5N1G,,,ea,1,Physical Good,,Toasted Bean Coffee,FTJZC4O7MEVIXGKNYZIXVNIX,Visa,3918
2025-04-28,11:12:25,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,6VMn2J8NO3yXA2sIyeRPycteV,x00lbLLjN1mww63PJHYFfjRAuaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/6VMn2J8NO3yXA2sIyeRPycteV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,RGHF88N8C11M6A68X4A5DF5N1G,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,Visa,3918
2025-04-28,10:32:02,Arizona,Specialty Espresso,Go Bananas Girl,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,GNp3hZIueLwiiOIDvlLWMP3eV,1QhZn6gQBj7fOp24yEupEPcGvaB,Square Terminal 4334,"Chocolate, Banana, Hazelnut + topped with whip cream & choco drizzle",https://app.squareup.com/dashboard/sales/transactions/GNp3hZIueLwiiOIDvlLWMP3eV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,A90DS5QVCE4093G0VJKMHE0VQ0,Michael Conway,,ea,1,Physical Good,,Toasted Bean Coffee,KTRNOWCOKJPRKPT44TCF5C2D,Visa,327
2025-04-28,10:15:14,Arizona,Specialty Espresso,#BASIC,1.0,Regular,,"Iced 24 oz, Whole",US$7.50,US$0.00,US$7.50,US$0.42,2ZRs45Kieu0C1GktqURzYVxeV,DnH0vln6CjQlLXQhLTGxmASyvaB,Square Terminal 4334,"Caramel, Vanilla + topped with Vanilla Cold Foam & Sea Salt Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/2ZRs45Kieu0C1GktqURzYVxeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,ACO2COLLPSGAV6ZTWOUEJCQR,Visa,6490
2025-04-28,10:15:14,Arizona,Specialty Energy Drinks,East Valley,1.0,Regular,,,US$7.00,US$0.00,US$7.00,US$0.39,2ZRs45Kieu0C1GktqURzYVxeV,DnH0vln6CjQlLXQhLTGxmASyvaB,Square Terminal 4334,SF Red base with cherry & lime,https://app.squareup.com/dashboard/sales/transactions/2ZRs45Kieu0C1GktqURzYVxeV/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,74FQGVDU4XBI7SEMKIQSEP2P,Visa,6490
2025-04-28,09:37:34,Arizona,Specialty Espresso,The Triple C,1.0,Regular,,"Iced 24 oz, White chocolate, Whole",US$8.00,US$0.00,US$8.00,US$0.45,vjyxIFnJWrqImCF5nVsqSmVAfd9YY,pqLwMSMtP2LFBKnaT1K4a4pWYuKZY,Square Terminal 4334,"Chocolate, Coconut, Caramel + topped with Coconut Cold foam & Caramel Drizzle",https://app.squareup.com/dashboard/sales/transactions/vjyxIFnJWrqImCF5nVsqSmVAfd9YY/by-unit/LQ44G3RPEGR9T,Payment,Toasted Bean Coffee,For Here,,,,ea,1,Physical Good,,Toasted Bean Coffee,2AQGXW6H3FPWOTN5ZTAE2PGQ,,
